CustomerID,Region,City,Billing Account,Department,Emp ID,Full Name,Phone Number,Plan ID,Plan Name,Max Reg Min,Max Intl Min,Max Text,Max Data,Max Intl Data,Bill Plan Charge,Period Date,Period Year Month,Period Year,Period Month,Total Bill,Total Overrages,Overrage Bands,Excess Reg Min,Excess Reg Min Cost,Excess Intl Min,Excess Intl Min Cost,Excess Text,Excess Text Cost,Excess Data,Excess Data Cost,Excess Intl Data,Excess Intl Data Cost,Regular Minutes,International Minutes,Text,Data,International Data,Dept,Product,Customer Identifier,Company Name
8000,NA,Singapore,515814710,Sales,66,Alan Smith,9787-6065,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,225.75,183.75,More than 100,0,0,37,74,47,2.35,10.74,107.4,0,0,110,37,1047,13.74,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,66,Alan Smith,9787-6065,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,132.4,90.4,75 to 99,0,0,24,48,0,0,4.24,42.4,0,0,83,24,291,7.24,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,66,Alan Smith,9787-6065,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,171.18,129.18,More than 100,88,14.08,39,78,0,0,3.71,37.1,0,0,288,39,702,6.71,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,67,Robert Pires,9787-6066,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,271.22,229.22,More than 100,352,56.32,48,96,0,0,7.69,76.9,0,0,552,48,621,10.69,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,67,Robert Pires,9787-6066,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,262.28,220.28,More than 100,178,28.48,37,74,80,4,11.38,113.8,0,0,378,37,1080,14.38,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,67,Robert Pires,9787-6066,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,54,12,1 to 24,0,0,6,12,0,0,0,0,0,0,115,6,189,2.45,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,68,Nani,9787-6067,8,Reg+,400,0,1500,5,0,82,4/1/2016,201604,2016,4,208.1,126.1,More than 100,0,0,24,48,0,0,7.81,78.1,0,0,78,24,921,12.81,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,68,Nani,9787-6067,8,Reg+,400,0,1500,5,0,82,5/1/2016,201605,2016,5,177.28,95.28,75 to 99,258,41.28,27,54,0,0,0,0,0,0,658,27,1001,4.3,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,68,Nani,9787-6067,8,Reg+,400,0,1500,5,0,82,6/1/2016,201606,2016,6,260.5,178.5,More than 100,0,0,46,92,0,0,8.65,86.5,0,0,338,46,293,13.65,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,69,Roberto Firmino,9787-6068,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,245.88,203.88,More than 100,648,103.68,26,52,0,0,4.82,48.2,0,0,848,26,516,7.82,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,69,Roberto Firmino,9787-6068,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,358.08,316.08,More than 100,603,96.48,41,82,0,0,13.76,137.6,0,0,803,41,431,16.76,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,69,Roberto Firmino,9787-6068,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,352.04,310.04,More than 100,419,67.04,43,86,0,0,15.7,157,0,0,619,43,955,18.7,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,70,Joe Allen,9787-6069,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,61.46,19.46,1 to 24,46,7.36,2,4,162,8.1,0,0,0,0,246,2,1162,1.52,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,70,Joe Allen,9787-6069,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,109.92,67.92,50 to 74,182,29.12,17,34,96,4.8,0,0,0,0,382,17,1096,1.69,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,70,Joe Allen,9787-6069,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,195.5,153.5,More than 100,0,0,6,12,336,16.8,12.47,124.7,0,0,126,6,1336,15.47,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,71,Jurgen Klopp,9787-6070,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,249.84,207.84,More than 100,154,24.64,19,38,0,0,14.52,145.2,0,0,354,19,610,17.52,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,71,Jurgen Klopp,9787-6070,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,83.1,41.1,25 to 49,0,0,11,22,0,0,1.91,19.1,0,0,144,11,197,4.91,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,71,Jurgen Klopp,9787-6070,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,273.72,231.72,More than 100,302,48.32,31,62,0,0,12.14,121.4,0,0,502,31,936,15.14,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,72,James Milner,9787-6071,8,Reg+,400,0,1500,5,0,82,4/1/2016,201604,2016,4,387.12,305.12,More than 100,457,73.12,42,84,0,0,14.8,148,0,0,857,42,871,19.8,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,72,James Milner,9787-6071,8,Reg+,400,0,1500,5,0,82,5/1/2016,201605,2016,5,134.68,52.68,50 to 74,133,21.28,2,4,0,0,2.74,27.4,0,0,533,2,1353,7.74,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,72,James Milner,9787-6071,8,Reg+,400,0,1500,5,0,82,6/1/2016,201606,2016,6,308.9,226.9,More than 100,0,0,46,92,0,0,13.49,134.9,0,0,232,46,1435,18.49,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,73,Oscar,9787-6072,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,155.1,113.1,More than 100,0,0,15,30,0,0,8.31,83.1,0,0,120,15,243,11.31,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,73,Oscar,9787-6072,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,241.44,199.44,More than 100,424,67.84,1,2,0,0,12.96,129.6,0,0,624,1,218,15.96,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,73,Oscar,9787-6072,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,218.1,176.1,More than 100,655,104.8,24,48,0,0,2.33,23.3,0,0,855,24,827,5.33,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,74,Eden Hazard,9787-6073,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,253.2,211.2,More than 100,0,0,28,56,292,14.6,14.06,140.6,0,0,127,28,1292,17.06,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,74,Eden Hazard,9787-6073,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,132.19,90.19,75 to 99,319,51.04,3,6,277,13.85,1.93,19.3,0,0,519,3,1277,4.93,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,74,Eden Hazard,9787-6073,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,254.68,212.68,More than 100,423,67.68,25,50,440,22,7.3,73,0,0,623,25,1440,10.3,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,75,John Terry,9787-6074,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,151.15,109.15,More than 100,180,28.8,35,70,207,10.35,0,0,0,0,380,35,1207,1.37,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,75,John Terry,9787-6074,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,165.12,123.12,More than 100,232,37.12,43,86,0,0,0,0,0,0,432,43,984,2.09,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,75,John Terry,9787-6074,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,106.45,64.45,50 to 74,0,0,10,20,539,26.95,1.75,17.5,0,0,188,10,1539,4.75,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,76,Tony Adams,9787-6075,8,Reg+,400,0,1500,5,0,82,4/1/2016,201604,2016,4,222.84,140.84,More than 100,364,58.24,3,6,0,0,7.66,76.6,0,0,764,3,735,12.66,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,76,Tony Adams,9787-6075,8,Reg+,400,0,1500,5,0,82,5/1/2016,201605,2016,5,245.6,163.6,More than 100,225,36,26,52,0,0,7.56,75.6,0,0,625,26,804,12.56,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,76,Tony Adams,9787-6075,8,Reg+,400,0,1500,5,0,82,6/1/2016,201606,2016,6,255.4,173.4,More than 100,120,19.2,33,66,0,0,8.82,88.2,0,0,520,33,205,13.82,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,77,Pedro,9787-6076,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,194.36,152.36,More than 100,146,23.36,41,82,114,5.7,4.13,41.3,0,0,346,41,1114,7.13,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,77,Pedro,9787-6076,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,215.6,173.6,More than 100,0,0,12,24,404,20.2,12.94,129.4,0,0,159,12,1404,15.94,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,77,Pedro,9787-6076,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,217.89,175.89,More than 100,644,103.04,33,66,137,6.85,0,0,0,0,844,33,1137,2.41,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,78,Patrick Viera,9787-6077,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,156.74,114.74,More than 100,319,51.04,4,8,0,0,5.57,55.7,0,0,519,4,861,8.57,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,78,Patrick Viera,9787-6077,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,215.52,173.52,More than 100,527,84.32,18,36,86,4.3,4.89,48.9,0,0,727,18,1086,7.89,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,78,Patrick Viera,9787-6077,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,147.47,105.47,More than 100,202,32.32,27,54,369,18.45,0.07,0.7,0,0,402,27,1369,3.07,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,79,Juan Mata,9787-6078,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,217.5,175.5,More than 100,125,20,34,68,0,0,8.75,87.5,0,0,325,34,602,11.75,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,79,Juan Mata,9787-6078,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,236.19,194.19,More than 100,434,69.44,4,8,217,10.85,10.59,105.9,0,0,634,4,1217,13.59,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,79,Juan Mata,9787-6078,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,93.96,51.96,50 to 74,51,8.16,15,30,0,0,1.38,13.8,0,0,251,15,774,4.38,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,80,Radamel Falcao,9787-6079,8,Reg+,400,0,1500,5,0,82,4/1/2016,201604,2016,4,251.9,169.9,More than 100,0,0,43,86,0,0,8.39,83.9,0,0,194,43,1413,13.39,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,80,Radamel Falcao,9787-6079,8,Reg+,400,0,1500,5,0,82,5/1/2016,201605,2016,5,161.92,79.92,75 to 99,252,40.32,19,38,0,0,0.16,1.6,0,0,652,19,789,5.16,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,80,Radamel Falcao,9787-6079,8,Reg+,400,0,1500,5,0,82,6/1/2016,201606,2016,6,120,38,25 to 49,0,0,19,38,0,0,0,0,0,0,237,19,720,2.28,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,81,Rafael Nadal,9787-6080,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,70.48,28.48,25 to 49,78,12.48,8,16,0,0,0,0,0,0,278,8,307,1.72,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,81,Rafael Nadal,9787-6080,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,92.2,50.2,50 to 74,0,0,16,32,340,17,0.12,1.2,0,0,56,16,1340,3.12,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,81,Rafael Nadal,9787-6080,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,148.7,106.7,More than 100,0,0,49,98,0,0,0.87,8.7,0,0,121,49,568,3.87,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,82,Andy Murray,9787-6081,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,193.46,151.46,More than 100,116,18.56,9,18,496,24.8,9.01,90.1,0,0,316,9,1496,12.01,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,82,Andy Murray,9787-6081,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,188.38,146.38,More than 100,178,28.48,4,8,198,9.9,10,100,0,0,378,4,1198,13,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,82,Andy Murray,9787-6081,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,225.27,183.27,More than 100,582,93.12,32,64,119,5.95,2.02,20.2,0,0,782,32,1119,5.02,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,83,Roger Federer,9787-6082,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,330.01,288.01,More than 100,541,86.56,9,18,373,18.65,16.48,164.8,0,0,741,9,1373,19.48,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,83,Roger Federer,9787-6082,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,257.6,215.6,More than 100,680,108.8,46,92,208,10.4,0.44,4.4,0,0,880,46,1208,3.44,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,83,Roger Federer,9787-6082,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,292.95,250.95,More than 100,235,37.6,16,32,355,17.75,16.36,163.6,0,0,435,16,1355,19.36,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,84,Maria Sharapova,9787-6083,5,Lite,100,0,500,0.3,0,28,4/1/2016,201604,2016,4,264.28,236.28,More than 100,558,89.28,23,46,0,0,10.1,101,0,0,658,23,173,10.4,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,84,Maria Sharapova,9787-6083,5,Lite,100,0,500,0.3,0,28,5/1/2016,201605,2016,5,218.63,190.63,More than 100,293,46.88,42,84,155,7.75,5.2,52,0,0,393,42,655,5.5,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,84,Maria Sharapova,9787-6083,5,Lite,100,0,500,0.3,0,28,6/1/2016,201606,2016,6,172.89,144.89,More than 100,54,8.64,11,22,205,10.25,10.4,104,0,0,154,11,705,10.7,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,85,John Mcenroe,9787-6084,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,155.18,113.18,More than 100,528,84.48,10,20,0,0,0.87,8.7,0,0,728,10,489,3.87,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,85,John Mcenroe,9787-6084,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,415.86,373.86,More than 100,621,99.36,41,82,586,29.3,16.32,163.2,0,0,821,41,1586,19.32,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,85,John Mcenroe,9787-6084,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,67.4,25.4,25 to 49,0,0,6,12,268,13.4,0,0,0,0,117,6,1268,2.27,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,86,Andre Agassi,9787-6085,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,236.39,194.39,More than 100,54,8.64,22,44,73,3.65,13.81,138.1,0,0,254,22,1073,16.81,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,86,Andre Agassi,9787-6085,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,232.43,190.43,More than 100,178,28.48,12,24,147,7.35,13.06,130.6,0,0,378,12,1147,16.06,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,86,Andre Agassi,9787-6085,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,240.34,198.34,More than 100,454,72.64,36,72,0,0,5.37,53.7,0,0,654,36,834,8.37,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,87,Andy Roddick,9787-6086,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,263.38,221.38,More than 100,538,86.08,46,92,0,0,4.33,43.3,0,0,738,46,756,7.33,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,87,Andy Roddick,9787-6086,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,118.94,76.94,75 to 99,39,6.24,33,66,0,0,0.47,4.7,0,0,239,33,450,3.47,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,87,Andy Roddick,9787-6086,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,320.86,278.86,More than 100,301,48.16,41,82,0,0,14.87,148.7,0,0,501,41,284,17.87,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,88,Pete Sampras,9787-6087,5,Lite,100,0,500,0.3,0,28,4/1/2016,201604,2016,4,248.04,220.04,More than 100,294,47.04,28,56,22,1.1,11.59,115.9,0,0,394,28,522,11.89,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,88,Pete Sampras,9787-6087,5,Lite,100,0,500,0.3,0,28,5/1/2016,201605,2016,5,190.39,162.39,More than 100,54,8.64,16,32,667,33.35,8.84,88.4,0,0,154,16,1167,9.14,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,88,Pete Sampras,9787-6087,5,Lite,100,0,500,0.3,0,28,6/1/2016,201606,2016,6,310.59,282.59,More than 100,789,126.24,8,16,475,23.75,11.66,116.6,0,0,889,8,975,11.96,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,89,Martina Hingis,9787-6088,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,180.04,138.04,More than 100,149,23.84,29,58,0,0,5.62,56.2,0,0,349,29,498,8.62,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,89,Martina Hingis,9787-6088,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,179.02,137.02,More than 100,517,82.72,13,26,0,0,2.83,28.3,0,0,717,13,830,5.83,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,89,Martina Hingis,9787-6088,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,169.04,127.04,More than 100,194,31.04,48,96,0,0,0,0,0,0,394,48,743,2.51,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,90,Steffi Graf,9787-6089,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,282.24,240.24,More than 100,579,92.64,42,84,0,0,6.36,63.6,0,0,779,42,903,9.36,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,90,Steffi Graf,9787-6089,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,209.58,167.58,More than 100,278,44.48,41,82,0,0,4.11,41.1,0,0,478,41,984,7.11,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,90,Steffi Graf,9787-6089,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,142.3,100.3,More than 100,360,57.6,14,28,82,4.1,1.06,10.6,0,0,560,14,1082,4.06,0,Training,Mobile,197501877H,Accenture
8001,NA,Singapore,515814800,Accounting,201,Warren Buffet,8787-6080,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,306.45,264.45,More than 100,120,19.2,30,60,339,16.95,16.83,168.3,0,0,320,30,1339,19.83,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,201,Warren Buffet,8787-6080,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,250.46,208.46,More than 100,601,96.16,15,30,0,0,8.23,82.3,0,0,801,15,919,11.23,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,201,Warren Buffet,8787-6080,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,231.8,189.8,More than 100,0,0,24,48,0,0,14.18,141.8,0,0,79,24,279,17.18,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,202,Steve Jobs,8787-6081,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,210.2,168.2,More than 100,635,101.6,19,38,0,0,2.86,28.6,0,0,835,19,891,5.86,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,202,Steve Jobs,8787-6081,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,204.9,162.9,More than 100,0,0,30,60,0,0,10.29,102.9,0,0,65,30,1000,13.29,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,202,Steve Jobs,8787-6081,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,176.74,134.74,More than 100,89,14.24,2,4,0,0,11.65,116.5,0,0,289,2,989,14.65,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,203,Bill Gates,8787-6082,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,230.1,188.1,More than 100,285,45.6,40,80,0,0,6.25,62.5,0,0,485,40,212,9.25,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,203,Bill Gates,8787-6082,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,344.97,302.97,More than 100,587,93.92,20,40,485,24.25,14.48,144.8,0,0,787,20,1485,17.48,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,203,Bill Gates,8787-6082,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,289.52,247.52,More than 100,37,5.92,31,62,300,15,16.46,164.6,0,0,237,31,1300,19.46,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,204,Tim Cook,8787-6083,7,Reg,300,0,1200,4,0,62,4/1/2016,201604,2016,4,246.81,184.81,More than 100,456,72.96,33,66,349,17.45,2.84,28.4,0,0,756,33,1549,6.84,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,204,Tim Cook,8787-6083,7,Reg,300,0,1200,4,0,62,5/1/2016,201605,2016,5,273.68,211.68,More than 100,363,58.08,39,78,0,0,7.56,75.6,0,0,663,39,368,11.56,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,204,Tim Cook,8787-6083,7,Reg,300,0,1200,4,0,62,6/1/2016,201606,2016,6,271.17,209.17,More than 100,342,54.72,20,40,189,9.45,10.5,105,0,0,642,20,1389,14.5,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,205,Larry Page,8787-6084,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,226.5,184.5,More than 100,285,45.6,14,28,0,0,11.09,110.9,0,0,485,14,683,14.09,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,205,Larry Page,8787-6084,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,202.8,160.8,More than 100,390,62.4,36,72,0,0,2.64,26.4,0,0,590,36,132,5.64,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,205,Larry Page,8787-6084,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,196.61,154.61,More than 100,76,12.16,18,36,235,11.75,9.47,94.7,0,0,276,18,1235,12.47,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,206,Marissa Mayer,8787-6085,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,63.5,21.5,1 to 24,0,0,10,20,30,1.5,0,0,0,0,146,10,1030,2.91,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,206,Marissa Mayer,8787-6085,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,150.3,108.3,More than 100,85,13.6,19,38,0,0,5.67,56.7,0,0,285,19,801,8.67,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,206,Marissa Mayer,8787-6085,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,159.78,117.78,More than 100,33,5.28,11,22,0,0,9.05,90.5,0,0,233,11,326,12.05,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,207,Zuckerberg,8787-6086,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,234.1,192.1,More than 100,0,0,17,34,0,0,15.81,158.1,0,0,65,17,140,18.81,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,207,Zuckerberg,8787-6086,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,337.11,295.11,More than 100,691,110.56,4,8,265,13.25,16.33,163.3,0,0,891,4,1265,19.33,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,207,Zuckerberg,8787-6086,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,329.26,287.26,More than 100,461,73.76,47,94,0,0,11.95,119.5,0,0,661,47,714,14.95,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,208,Larry Ellision,8787-6087,7,Reg,300,0,1200,4,0,62,4/1/2016,201604,2016,4,166,104,More than 100,400,64,20,40,0,0,0,0,0,0,700,20,668,1.83,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,208,Larry Ellision,8787-6087,7,Reg,300,0,1200,4,0,62,5/1/2016,201605,2016,5,114,52,50 to 74,0,0,26,52,0,0,0,0,0,0,126,26,972,2.96,0,Accounting,Mobile,200103322C,OpenText
